school_name;school_street;school_post_code;school_city;school_longitude;school_latitude;data_humidity_avg;data_pressure_avg;data_temperature_avg;data_pm10_avg;data_pm25_avg;timestamp
SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W RACŁAWICACH ŚLĄSKICH;UL. ZWYCIĘSTWA;48-250;RACŁAWICE ŚLĄSKIE;17.771528;50.311402;97.175;1012.1416666666668;4.333333333333333;22.900000000000002;17.575;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA NR 174 IM. JANA MACHULSKIEGO W ŁODZI;UL GAŁCZYŃSKIEGO;93-259;ŁÓDŹ;19.4921531558246;51.731315277961;73.65833333333333;1009;3.6999999999999997;17.916666666666668;13.25;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA NR 6 IM. MARII CURIE-SKŁODOWSKIEJ W ZABRZU;UL. KLONOWA;41-800;ZABRZE;18.8800148;50.3207572;93.78333333333335;1006.0916666666667;4.45;51.208333333333336;40.375;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA W STRZELECZKACH;UL. SIENKIEWICZA;47-364;STRZELECZKI;17.8541788;50.4590123;92.575;1016.1500000000001;4.5;38.766666666666666;29.09166666666667;2023-02-14 12:01:32
SPORTOWA SZKOŁA PODSTAWOWA W SŁUPSKU;UL. MARII ZABOROWSKIEJ;76-200;SŁUPSK;17.0284824;54.464148;96.38333333333333;1027.8333333333333;2.6750000000000003;4.833333333333333;3.216666666666667;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA IM. TYSIĄCLECIA PAŃSTWA POLSKIEGO W DZIERZGOŃ;UL. KRZYWA;82-440;DZIERZGOŃ;19.349508;53.92348;99.84166666666665;1031.5;3.4583333333333335;18.183333333333334;16.575;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA W POLANCE WIELKIEJ;UL. DŁUGA;32-607;POLANKA WIELKA;19.326337;49.985272;89.55833333333334;1006.9833333333332;3.9416666666666664;39.641666666666666;27.95;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA NR 4 IM. MARII KONOPNICKIEJ W SIERADZU;LEŚNIEWSKIEGO;98-200;SIERADZ;18.7355592274991;51.5890109934242;70.26666666666667;1018;5.666666666666667;23.583333333333332;17.25;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA IM. KARDYNAŁA STEFANA WYSZYŃSKIEGO W GRUSZOWIE WIELKIM;;33-200;GRUSZÓW WIELKI;21.03335443;50.19213307;88.75833333333333;1011.7666666666668;3.125;28.141666666666666;22.316666666666666;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA NR 189 W ŁODZI;KOSSAKA;90-001;ŁÓDŹ;19.4980669406126;51.7385899126176;41.4;996;24;3;3;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA IM. GEN. DYW. TADEUSZA KUTRZEBY W KOŹLU;;95-011;KOŹLE;19.58919231;51.93825404;89.26363636363637;1016.8090909090909;4.463636363636364;12.672727272727274;13.036363636363637;2023-02-14 12:01:32
TECHNIKUM NR 3 W MALBORKU;UL. ALEJA WOJSKA POLSKIEGO;82-200;MALBORK;19.0530892;54.0360115;84.9923076923077;1032.3846153846155;3.946153846153846;11.723076923076924;9.584615384615384;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA W LUCIENIU;;09-500;LUCIEŃ;19.472959;52.4884269;83.275;1025.0833333333333;4.2250000000000005;8.483333333333333;10.066666666666666;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA IM. MARII SKŁODOWSKIEJ-CURIE W KLEWIE;KLEW;26-330;ŻARNÓW;20.0228053600372;51.2073472404059;74.39166666666667;1009;3.125;16.75;12.333333333333334;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA IM. RED JANA CISZEWSKIEGO W WALEŃCZOWIE;UL. SZKOLNA;42-151;WALEŃCZÓW;18.865972;50.923707;87.49090909090908;1005.8909090909091;3.8636363636363638;26.89090909090909;25.59090909090909;2023-02-14 12:01:32
ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W ZŁOCZEWIE;UL. BURZENIŃSKA;98-270;ZŁOCZEW;18.6090799115871;51.4178804156053;79.8;1013;4.2749999999999995;20.75;13.75;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA NR 3 IM. TADEUSZA KOŚCIUSZKI W GŁOWNIE;KARASICKA;95-015;GŁOWNO;19.6933836827724;51.9623804301233;74.83333333333333;1017;4.325;15.166666666666666;11.333333333333334;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA NR 2 I. T. KOŚCIUSZKI W SKIERNIEWICACH;UL. 1 MAJA 15;96-100;SKIERNIEWICE;20.1360401692772;51.9533513485132;71.51666666666667;1017.5;4.583333333333333;11.833333333333334;9;2023-02-14 12:01:32
NIEPUBLICZNA SZKOŁA PODSTAWOWA W BZINICY STAREJ;UL. KAROLA MIARKI;46-380;BZINICA STARA;18.4612867;50.6892203;99.46666666666665;1008.625;3.8333333333333335;29.525000000000002;23.941666666666666;2023-02-14 12:01:32
PUBLICZNA SZKOŁA PODSTAWOWA W RZEJOWICACH;RZEJOWICE 91;97-512;RZEJOWICE;19.6926550845855;51.0951984779432;75.58;1005;2.46;22.8;16.4;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA NR 2 IM. MARII SKŁODOWSKIEJ-CURIE W KRZEPICACH;UL. SKŁODOWSKIEJ;42-160;KRZEPICE;18.702433;50.964886;92.38333333333333;1009.8083333333334;3.875;35.375;25.016666666666666;2023-02-14 12:01:32
PUBLICZNA SZKOŁA PODSTAWOWA IM. MIKOŁAJA KOPERNIKA W TARNOWIE OPOLSKIM;UL. KOPERNIKA;46-050;TARNÓW OPOLSKI;17.615714;50.7548759;88.00833333333333;1016.625;5.266666666666667;48.38333333333333;37.791666666666664;2023-02-14 12:01:32
PUBLICZNA SZKOŁA PODSTAWOWA NR 1 Z ODDZIAŁAMI DWUJĘZYCZNYMI IM. JANUSZA KUSOCIŃSKIEGO W SOKOŁOWIE PODLASKIM;UL. POLNA;08-300;SOKOŁÓW PODLASKI;22.2511161851957;52.4015792848938;82.97500000000001;1007;1.616666666666667;13.166666666666666;10.333333333333334;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA NR 1 IM.POWSTANCÓW WIELKOPOLSKICH W LEGNICY;UL. KAMIENNA;59-220;LEGNICA;16.173446;51.210851;97.83333333333333;1024.4833333333333;5.508333333333333;24.233333333333334;20.258333333333333;2023-02-14 12:01:32
SALEZJAŃSKA SZKOŁA PODSTAWOWA W SOKOŁOWIE PODLASKIM;UL. KS. BOSKO;08-300;SOKOŁÓW PODLASKI;22.2456523986875;52.4061965607124;76.7;1010;2.6;11.416666666666666;8.666666666666666;2023-02-14 12:01:32
III LICEUM OGÓLNOKSZTAŁCĄCE IM. KAZIMIERZA KOSIŃSKIEGO W KŁOBUCKU;UL. KS. IGNACEGO SKORUPKI;42-100;KŁOBUCK;18.9423379;50.9004679;85.7;1006.4250000000001;3.766666666666666;36.725;30.46666666666667;2023-02-14 12:01:32
NIEPUBLICZNA SZKOŁA PODSTAWOWA MOST W KSIĄŻENICACH;UL. MAZOWIECKA;05-825;KSIĄŻENICE;20.6848117121696;52.0873791983291;79.14166666666667;1018;3.6;11.666666666666666;7.75;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA NR 227 IM. LOTNIKÓW POLSKICH W WARSZAWIE;UL. ASTRONAUTÓW;02-154;WARSZAWA;20.9733384851892;52.1842885921741;74.23333333333333;1018;4.466666666666667;12;9.083333333333334;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA NR 29 W LUBLINIE;WAJDELOTY;20-604;LUBLIN;22.5237824136724;51.2433286093504;72.93333333333334;1005;3.641666666666667;14.583333333333334;10.5;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA NR 10 IM ZOFII KOSSAK W LEGNICY;UL. JAWORZYŃSKA;59-220;LEGNICA;16.1588159;51.1992709;100;1024.2666666666667;5.825;25.416666666666668;20.633333333333333;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA NR 9 W LEGNICY;UL. MARYNARSKA;59-220;LEGNICA;16.141123;51.202816;87.33333333333333;1022.6333333333333;6.3;20.216666666666665;16.566666666666666;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA NR 1 IM. ŚW.JANA PAWŁA II W KŁODAWIE;UL. KOŚCIELNA;62-650;KŁODAWA;18.9134684;52.2542661;99.65833333333335;1020.9499999999999;3.158333333333333;37.141666666666666;31.183333333333334;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA NR 31 IM. GEN. JÓZEFA HALLERA W TORUNIU;UL. WŁADYSŁAWA DZIEWULSKIEGO;87-100;TORUŃ;18.6812901;53.0291419;91.02499999999999;1026.5916666666667;3.658333333333333;17.933333333333334;14.191666666666668;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA IM.ORŁA BIAŁEGO W DOBRZENIU;;56-410;DOBRZEŃ;17.2950269;51.2416989;81.83333333333333;1018.6166666666667;4.241666666666666;23.441666666666666;22.95;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA W DŁUGOPOLU DOLNYM;;57-520;DŁUGOPOLE DOLNE;16.6369911;50.256696;99.53999999999999;994.75;2.29;56.29;52.25;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA NR 3 IM. JANA MATEJKI W PRUSZCZU GDAŃSKIM;MATEJKI;83-000;PRUSZCZ GDAŃSKI;18.636981;54.255547;78.83333333333333;1034.9;6;3.5;1.8766666666666667;2023-02-14 12:01:32
PUBLICZNA SZKOŁA PODSTAWOWA IM. WŁADYSŁAWA REYMONTA W WYSOKIEJ;;59-170;WYSOKA;17.0835566;53.180879;83.34166666666667;1021;5.6000000000000005;15.191666666666668;13.608333333333334;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA NR 4 IM. IGNACEGO JANA PADEREWSKIEGO W PRUSZCZU GDAŃSKIM;KASPROWICZA;83-000;PRUSZCZ GDAŃSKI;18.670231;54.263405;76.83333333333333;1034.9666666666665;5.733333333333333;4.3999999999999995;2.3666666666666667;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA NR 13 W WIŚLE MAŁEJ;SOKOLA;43-243;WISŁA MAŁA;18.793987;49.93368;99.90000000000002;1011.4333333333334;3.6333333333333333;56.1;33.48666666666667;2023-02-14 12:01:32
ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W STUDZIENICACH;ŚW. JANA PAWŁA II 74;43-215;STUDZIENICE;18.983576;50.016514;99.90000000000002;1016.5333333333334;4.7;31.7;20.26;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA W SUSZCU;SZKOLNA;43-267;SUSZEC;18.79149;50.03719;99.90000000000002;1003.4500000000002;3.533333333333333;61.53333333333333;37.27;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA NR 11 W PORĘBIE;SZKOLNA;43-200;PORĘBA;18.876488;49.984417;99.90000000000002;1011.4333333333334;4.433333333333334;1;0.55;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA IM. MIKOŁAJA KOPERNIKA W WYSOCKU MAŁYM;KOŚCIELNA;63-421;WYSOCKO MAŁE;17.84109;51.61033;99.90000000000002;1014.4666666666667;4.233333333333333;46.76666666666667;28.48;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA NR 3 IM. JULIANA TUWIMA W NOWEJ SOLI;BOTANICZNA;67-100;NOWA SÓL;15.71186;51.82115;93.83333333333333;1033.8;6;13.299999999999999;8.333333333333334;2023-02-14 12:01:32
ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W MESZNIE;MESZNO;48-385;MESZNO;17.15378;50.43684;99.90000000000002;996.2333333333332;5.2;42.86666666666667;25.27;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA IM. 16. PUŁKU UŁANÓW WIELKOPOLSKICH W GRUPIE;SZKOLNA;86-134;GRUPA;18.643229;53.506348;90.7;1087.2733333333333;4.8;21.040000000000003;10.68;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA IM. POWSTAŃCÓW WIELKOPOLSKICH W BUDZYNIU;ROGOZIŃSKA;64-840;BUDZYŃ;16.983885;52.8847;89.27666666666669;1046.78;5.419999999999999;17.926666666666666;11.296666666666667;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA W SWORNEGACIACH;SZKOLNA;89-608;SWORNEGACIE;17.503073;53.86227;75.66666666666667;1020.4;4.033333333333334;21.53333333333333;11.15;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA IM. JULIUSZA LIGONIA W STRZEBINIU;LOMPY;42-288;STRZEBIŃ;18.902967;50.61693;99.90000000000002;1000.6333333333333;4.3999999999999995;29.666666666666668;16.06;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA IM. ORŁA BIAŁEGO W RASZÓWCE;1 MAJA;59-307;RASZÓWKA;16.18346;51.30514;99.90000000000002;1029.8999999999999;7.2;17.433333333333334;10.923333333333332;2023-02-14 12:01:32
ZESPÓŁ EDUKACYJNY W PRZYBOROWIE;SZKOLNA;67-100;PRZYBORÓW;15.7696;51.79862;99.90000000000002;1034.0666666666666;6.3;26.766666666666666;15.306666666666667;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA IM. TADEUSZA KOŚCIUSZKI W MUNINIE;3-GO MAJA;37-514;MUNINA;22.725977;49.997936;99.90000000000002;1009.7333333333332;3.6666666666666665;37.800000000000004;22.070000000000004;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA IM. ALEKSANDRA FREDRY W SUROCHOWIE;SUROCHÓW;37-500;SUROCHÓW;22.7635;50.02385;89.74666666666667;1008.2366666666667;4.180000000000001;21.843333333333334;13.11;2023-02-14 12:01:32
ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W SŁODKOWIE;SŁODKÓW;62-700;SŁODKÓW;18.43276;52.01758;90.73;1018.52;5.3066666666666675;12.143333333333333;6.390000000000001;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA IM. LOTNIKÓW ALIANCKICH W IŁOWEJ;PIASKOWA;68-120;IŁOWA;15.20461;51.50227;85.51;1021.4;7.489999999999999;22.266666666666666;12.786666666666667;2023-02-14 12:01:32
ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W BOŻEJOWICACH;BOŻEJOWICE;59-700;BOŻEJOWICE;15.541525;51.244331;99.90000000000002;1014.7333333333332;6.066666666666666;27.599999999999998;14.023333333333333;2023-02-14 12:01:32
ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W BRZEŹNIKU;BRZEŹNIK;59-700;BRZEŹNIK;15.467881;51.243537;99.90000000000002;1016.9666666666667;6.3;45.06666666666666;27.156666666666666;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA W DĄBROWIE BOLESŁAWIECKIEJ;DĄBROWA BOLESŁAWIECKA;59-700;DĄBROWA BOLESŁAWIECKA;15.57337;51.325929;85.77;1027.45;7.126666666666666;15.476666666666667;9.18;2023-02-14 12:01:32
ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W KRAŚNIKU DOLNYM;KRAŚNIK DOLNY;59-700;KRAŚNIK DOLNY;15.607869;51.307800;85.77333333333333;1027.45;7.116666666666667;16.073333333333334;9.17;2023-02-14 12:01:32
ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W KRUSZYNIE;KASZTANOWA;59-700;KRUSZYN;15.619282;51.260563;85.86666666666667;1027.4566666666667;7.116666666666667;16.05666666666667;9.143333333333333;2023-02-14 12:01:32
ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W OCICACH;OCICE;59-730;OCICE;15.492642;51.201123;99.90000000000002;1012.3666666666667;6.266666666666667;37.266666666666666;20.39;2023-02-14 12:01:32
ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W TRZEBIENIU;LEŚNA;59-700;TRZEBIEŃ;15.599295;51.390285;84.99666666666667;1028.57;6.126666666666666;13.486666666666666;7.206666666666667;2023-02-14 12:01:32
ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W ŻELISZOWIE;ŻELISZÓW;59-700;ŻELISZÓW;15.636493;51.188462;99.90000000000002;1012.6;6.133333333333333;38.73333333333333;21.016666666666666;2023-02-14 12:01:32
ZESPÓŁ SZKÓŁ ELEKTRONICZNYCH IM. BOHATERÓW WESTERPLATTE W RADOMIU;SADKOWSKA;26-600;RADOM;21.18120;51.40717;53.4;1009.725;8.525;22.25;18.75;2023-02-14 12:01:32
PUBLICZNA SZKOŁA PODSTAWOWA NR 3 W NISKU;PIASKOWA;37-400;NISKO;22.14047;50.50816;100;1011.575;0.325;24;18.5;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA IM. MARII SKŁODOWSKIEJ-CURIE W KAWĘCZYNIE;KAWĘCZYN;62-704;KAWĘCZYN;18.53126;51.90873;92.41666666666667;1021.1533333333333;5.436666666666667;16.08;8.526666666666666;2023-02-14 12:01:32
PUBLICZNA SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W JORDANOWIE ŚLĄSKIM;WROCŁAWSKA;55-065;JORDANÓW ŚLĄSKI;16.8656;50.8654;99.90000000000002;1020.5333333333333;4.966666666666667;37.13333333333333;22.013333333333335;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W RUDNEJ;PIASKOWA;59-305;RUDNA;16.26114;51.51127;99.90000000000002;1030.1333333333334;5.3999999999999995;0.3;0.16333333333333333;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA IM. BOHATERÓW WESTERPLATTE W CHOBIENI;SZKOLNA;59-305;CHOBIENIA;16.44566;51.54124;99.90000000000002;1030.8;5.033333333333333;24.066666666666666;14.339999999999998;2023-02-14 12:01:32
ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W LELOWIE;SZCZEKOCIŃSKA;42-235;LELÓW;19.63399;50.68339;97.19;1009.8533333333334;4.103333333333333;51.96333333333333;30.863333333333333;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA NR 3 IM. WŁADYSŁAWA BRONIEWSKIEGO W ŚWIEBODZICACH;ŚWIDNICKA;58-160;ŚWIEBODZICE;16.322191;50.859905;99.90000000000002;1004.2666666666668;4.633333333333333;32.43333333333333;18.983333333333334;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA NR 3 IM. KORNELA MAKUSZYŃSKIEGO W KOŹMINIE WIELKOPOLSKIM;KOPERNIKA;63-720;KOŹMIN WIELKOPOLSKI;17.447794;51.83286;97.63333333333333;1023.2333333333332;5.566666666666666;15.133333333333333;8.546666666666667;2023-02-14 12:01:32
ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W WIĘCKOWICACH;GROMADZKA;62-070;WIĘCKOWICE;16.638373;52.396735;81.5;1031.1000000000001;5.8999999999999995;11.200000000000001;6.04;2023-02-14 12:01:32
PUBLICZNA SZKOŁA PODSTAWOWA NR 5 IM. WŁADYSŁAWA BRONIEWSKIEGO W NOWEJ SOLI;WALKI MŁODYCH;67-100;NOWA SÓL;15.72476;51.78292;91.25333333333333;1029.3;5.8999999999999995;53.5;28.459999999999997;2023-02-14 12:01:32
ZESPÓŁ EDUKACYJNY W KOLSKU;PIASTOWSKA;67-415;KOLSKO;15.961961;51.960693;99.90000000000002;1026.5666666666666;5.900000000000001;36.53333333333333;21.933333333333334;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA NR 2 IM. KRÓLOWEJ JADWIGI W SZCZYRKU;MYŚLIWSKA;43-370;SZCZYRK;19.004925;49.704475;91.21666666666665;1002.3000000000001;4.6866666666666665;41.96333333333334;24.44666666666667;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA NR 3 IM. MARII KONOPNICKIEJ W KOLE;TORUŃSKA;62-600;KOŁO;18.63092;52.201656;58.76666666666667;1041.3333333333333;5.3;3.266666666666667;1.7166666666666668;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W MIKORZYNIE;MIKORZYN;63-600;MIKORZYN;18.026148;51.36473;92.52333333333333;1013.63;4.9366666666666665;32.36666666666667;18.913333333333334;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA NR 1 IM. BOHATERÓW WESTERPLATTE W KĘPNIE;HENRYKA SIENKIEWICZA;63-600;KĘPNO;17.987194;51.27619;76.43333333333334;1022.7666666666668;9.700000000000001;16.166666666666668;9.246666666666668;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA NR 3 IM. MIKOŁAJA KOPERNIKA W GIŻYCKU;WIEJSKA;11-500;GIŻYCKO;21.76714;54.053436;99.90000000000002;1005.5333333333333;3.6999999999999997;47.74;26.45;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W LIPNICY WIELKIEJ;LIPNICA WIELKA;33-323;LIPNICA WIELKA;20.86532;49.70755;87.27;999.2766666666666;3.4;18.723333333333333;10.716666666666667;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA IM.WŁADYSŁAWA STANISŁAWA REYMONTA W ŚCIĘGNACH;;58-535;ŚCIĘGNY;15.7770925;50.7908626;89.25;977.5666666666666;2.4583333333333335;27.775000000000002;18.983333333333334;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA W DROŁTOWICACH;;56-500;DROŁTOWICE;17.59580112646376;51.33562166466934 ;95.74615384615385;1013.4615384615385;3.8846153846153846;20.46153846153846;20.207692307692305;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA IM. KAROLA KURPIŃSKIEGO WE WŁOSZAKOWICACH;UL. KAROLA KURPIŃSKIEGO;64-140;WŁOSZAKOWICE;16.3711235;51.9317237;77.94166666666666;1028.3;5.283333333333333;65.48333333333333;37.56666666666667;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA NR 7 IM. HENRYKA SIENKIEWICZA W ORZESZU;UL. UCZNIOWSKA;43-180;ORZESZE;18.797868;50.112122;93.59166666666665;1003.8333333333334;4.075;124.75;101.76666666666667;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA Z ODDZIAŁAMI INTEGRACYJNYMI W ŁOMNICY;UL. KARKONOSKA;58-508;ŁOMNICA;15.8067664;50.8737685;87.04166666666667;996.3916666666665;4.058333333333334;35.925000000000004;29.666666666666668;2023-02-14 12:01:32
POWIATOWA SZKOŁA PODSTAWOWA SPECJALNA W BOLESŁAWCU;UL. BANKOWA;59-700;BOLESŁAWIEC;15.568652524605456;51.260498457733576 ;92.19166666666666;1015.5833333333334;4.825;43.96666666666667;35.46666666666667;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA IM. HENRYKA SIENKIEWICZA W KONOPISKACH;UL. SPORTOWA;42-274;KONOPISKA;19.0078926;50.7263775;91.02499999999999;1002.5166666666668;3.1750000000000003;34.699999999999996;23.441666666666666;2023-02-14 12:01:32
SPOŁECZNA SZKOŁA PODSTAWOWA IM. STANISŁAWA MONIUSZKI W KUDOWEJ-ZDROJU;UL. SŁONE;57-350;KUDOWA-ZDRÓJ;16.2426605;50.4427156;97.325;993.5166666666668;2.5833333333333335;70.88333333333334;63.64166666666667;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA NR 13 W ZAWIERCIU;UL. FILARETÓW;42-400;ZAWIERCIE;19.4911184;50.4934888;91.41666666666667;989.9583333333334;2.4499999999999997;37.21666666666667;26.483333333333334;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA NR 8 W ZAWIERCIU;UL. WOJSKA POLSKIEGO;42-400;ZAWIERCIE;19.4092199;50.486569;85.78;997.39;4.0200000000000005;42;31.139999999999997;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA NR 7 IM. MARII KONOPNICKIEJ W ZAWIERCIU;UL. OŚWIATOWA;42-400;ZAWIERCIE;19.5150167;50.4773682;91.84615384615384;997.2692307692307;3.0846153846153848;52.53076923076923;35.53846153846154;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA NR 3 W ZAWIERCIU;UL. MARII SKŁODOWSKIEJ-CURIE;42-400;ZAWIERCIE;19.4347172;50.4796517;96.5923076923077;995.3153846153845;2.5461538461538464;38.392307692307696;25.176923076923078;2023-02-14 12:01:32
II LICEUM OGÓLNOKSZTAŁCĄCE IM. ADAMA ASNYKA W BIELSKU-BIAŁEJ;UL. JUTRZENKI;43-300;BIELSKO-BIAŁA;19.0635478;49.8094065;86.26666666666667;992.4083333333333;3.983333333333333;31.766666666666666;24.675;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA NR 2 IM. STANISŁAWA SZYMAŃSKIEGO W ZAWIERCIU;UL. MIECZYSŁAWA NIEDZIAŁKOWSKIEGO;42-400;ZAWIERCIE;19.4166259;50.487743;96.00833333333333;995.9;2.25;59.6;50.40833333333333;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA NR 1 IM.BPA MARCINA KROMERA W BIECZU;UL. GRODZKA;38-340;BIECZ;21.252429;49.730338;95;1004.0333333333333;2.875;34.4;27.075;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA NR 1 IM. BOHATERÓW WESTERPLATTE W BIELSKU-BIAŁEJ;UL. DYWIZJI KOŚCIUSZKOWSKIEJ;43-300;BIELSKO-BIAŁA;19.0637789;49.8227955;89.24166666666667;993.4166666666666;3.0500000000000003;17.608333333333334;16.333333333333332;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA NR 2 IM. JANA PAWŁA II W PORĘBIE;UL. WIEDZY;42-480;PORĘBA;19.361528;50.489263;100;997.6833333333334;2.6916666666666664;42.425000000000004;32.24166666666667;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA NR 4 W BIELSKU-BIAŁEJ;UL. EMILII PLATER;43-300;BIELSKO-BIAŁA;19.0583845;49.8223768;87.075;991.9083333333333;3.808333333333333;31.925;22.366666666666664;2023-02-14 12:01:32
PUBLICZNA SZKOŁA PODSTAWOWA IM. JANA KOCHANOWSKIEGO W DOBRYSZYCACH;UL. LEŚNA;97-505;DOBRYSZYCE;19.4126126;51.1463112;84;1009.4499999999999;4.2749999999999995;31.541666666666668;24.34166666666667;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA IM. STANISŁAWA STASZICA W BOBOWEJ;UL. BOHATERÓW BOBOWEJ;38-350;BOBOWA;20.9509659;49.7102798;89.73333333333333;1000.9;3.4250000000000003;19.433333333333334;15.950000000000001;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA IM. IRENY SENDLEROWEJ W WOLI;;87-620;WOLA;19.066111;52.9391449;100;1022.5749999999999;2.75;16.108333333333334;13.725;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA NR 14 W ZAKŁADZIE POPRAWCZYM I SCHRONISKU DLA NIELETNICH W ŚWIDNICY;UL. SPRZYMIERZEŃCÓW;58-100;ŚWIDNICA;16.4865532;50.8375136;84.925;1010.0333333333333;5.375;21.866666666666664;20.8;2023-02-14 12:01:32
LICEUM OGÓLNOKSZTAŁCĄCE IM. STANISŁAWA STASZICA W RZEPINIE;UL. WOJSKA POLSKIEGO;69-110;RZEPIN;14.83966983;52.34727052;86.64999999999999;1032.6;4.9750000000000005;28.583333333333332;24.808333333333334;2023-02-14 12:01:32
NIEPUBLICZNA SZKOŁA PODSTAWOWA INTERNATIONAL ELEMENTARY SCHOOL W KAROLINOWIE;;09-142;KAROLINOWO;20.547247;52.5516469;85.51818181818182;1019.0363636363636;4.709090909090909;17.436363636363637;18.881818181818183;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA IM. FRYDERYKA CHOPINA W WOJSZCZYCACH;;05-180;WOJSZCZYCE;20.6139434;52.494382;86.29230769230769;1020.4846153846154;4.053846153846154;9.6;7.369230769230769;2023-02-14 12:01:32
SZKOŁA PODSTAWOWA IM.MIKOŁAJA KOPERNIKA W ŁĄŻYNIE II;;87-123;ŁĄŻYN;19.145136;51.919438;91.10000000000001;1023.2363636363636;2.1818181818181817;32.13636363636363;26.61818181818182;2023-02-14 12:01:32
